Date,Hour,AL,AT,BA,BE,BG,CH,CZ,DE,DK,EE,EL,ES,FI,FR,HR,HU,IE,IT,LT,LU,LV,ME,MK,NL,NO,PL,PT,RO,RS,SE,SI,SK,UK,XK
11/01/2015 02:00,2,0.368,0.97642,0.364,0.56495,0.48751,0.59011,0.95,0.75229,0.55624,0.33423,0.09628,0.34892,0.54675,0.5226,0.02311,0.67432,0.70432,0.25543,0.78525,0.26255,0.44442,0.704,0.704,0.70428,0.49218,0.89035,0.13984,0.81662,0.5425,0.91543,0.03123,0.75932,0.773889205,0.368
11/01/2015 03:00,3,0.33,0.87143,0.32,0.63617,0.52325,0.55655,0.92073,0.75271,0.55696,0.27655,0.12317,0.35721,0.53648,0.57775,0.03385,0.55326,0.69162,0.24297,0.78444,0.33182,0.43974,0.605,0.605,0.70752,0.47213,0.88563,0.15125,0.81395,0.4853,0.91012,0.04176,0.6404,0.776476733,0.33
11/01/2015 04:00,4,0.3025,0.69711,0.284,0.68947,0.55434,0.59629,0.81504,0.77,0.55633,0.25128,0.14197,0.34963,0.52576,0.62833,0.04601,0.42873,0.67666,0.23071,0.7947,0.42166,0.44082,0.52,0.52,0.70874,0.45118,0.88273,0.16747,0.7801,0.4143,0.92124,0.05374,0.4661,0.776055714,0.3025
11/01/2015 05:00,5,0.2865,0.52715,0.2485,0.72239,0.57132,0.52827,0.76888,0.79889,0.5545,0.25022,0.17335,0.3393,0.52177,0.65383,0.06011,0.29164,0.65895,0.22918,0.7997,0.49876,0.52333,0.434,0.434,0.70955,0.44104,0.87576,0.16426,0.73151,0.3425,0.92274,0.065,0.31629,0.772006331,0.2865
11/01/2015 06:00,6,0.2655,0.40728,0.2095,0.74084,0.57993,0.64624,0.77741,0.82782,0.5515,0.2534,0.20173,0.33872,0.51953,0.65839,0.07069,0.18362,0.64995,0.239,0.79994,0.54743,0.52797,0.345,0.345,0.71064,0.42255,0.87268,0.1621,0.66118,0.2605,0.90964,0.08134,0.22435,0.761011713,0.2655
11/01/2015 07:00,7,0.1865,0.36399,0.1355,0.75062,0.52333,0.72465,0.80873,0.85016,0.54687,0.27016,0.21363,0.34553,0.53245,0.64705,0.08518,0.12157,0.66416,0.23981,0.80076,0.58633,0.53749,0.182,0.182,0.71145,0.40943,0.86593,0.15968,0.58457,0.157,0.88616,0.09078,0.19915,0.742635011,0.1865
11/01/2015 08:00,8,0.13,0.46143,0.091,0.75181,0.45499,0.52368,0.85122,0.87476,0.5433,0.27079,0.22851,0.3416,0.52301,0.61055,0.10758,0.10922,0.69483,0.24797,0.80156,0.61561,0.54113,0.069,0.069,0.71176,0.39473,0.85902,0.17034,0.52914,0.0655,0.83903,0.11874,0.18388,0.719183286,0.13
11/01/2015 09:00,9,0.1175,0.72387,0.0675,0.73733,0.38572,0.58449,0.95,0.90067,0.5405,0.27494,0.24903,0.32469,0.50986,0.55387,0.09418,0.21136,0.71282,0.30322,0.80173,0.62281,0.54039,0.036,0.036,0.71167,0.36838,0.85758,0.14711,0.46243,0.025,0.77322,0.08025,0.32197,0.702793289,0.1175
11/01/2015 10:00,10,0.1085,0.97917,0.066,0.71347,0.3421,0.66318,0.95,0.91372,0.53965,0.26624,0.24627,0.34316,0.47909,0.51919,0.09755,0.36386,0.72138,0.39664,0.8017,0.59764,0.53879,0.03,0.03,0.71128,0.33608,0.8616,0.14453,0.39998,0.0315,0.71032,0.061,0.56905,0.69470402,0.1085
11/01/2015 11:00,11,0.112,0.95,0.0655,0.70808,0.30013,0.7753,0.95,0.92343,0.54227,0.2649,0.25215,0.38553,0.4773,0.5329,0.09136,0.52154,0.72413,0.49988,0.80171,0.58757,0.53532,0.035,0.035,0.71099,0.31338,0.86742,0.14323,0.33968,0.0593,0.65487,0.03486,0.7792,0.70197974,0.112
11/01/2015 12:00,12,0.1295,0.95,0.0635,0.70664,0.27312,0.88018,0.95,0.92765,0.5452,0.30645,0.27726,0.41239,0.47181,0.5455,0.06565,0.64121,0.7251,0.58306,0.80171,0.58624,0.53173,0.058,0.058,0.7107,0.28397,0.8722,0.14037,0.30247,0.1203,0.608,0.00763,0.86688,0.720501425,0.1295
11/01/2015 13:00,13,0.183,0.95,0.0615,0.69374,0.31232,0.8779,0.95,0.92577,0.54864,0.38091,0.33063,0.41401,0.47512,0.54381,0.03977,0.71792,0.72478,0.6199,0.80233,0.57232,0.52429,0.081,0.081,0.71067,0.2742,0.87325,0.14491,0.27393,0.2315,0.57999,0.01344,0.87895,0.739401709,0.183
11/01/2015 14:00,14,0.231,0.95,0.0685,0.67618,0.40392,0.78491,0.95,0.92772,0.55216,0.49389,0.40905,0.40576,0.46485,0.52605,0.03326,0.75088,0.72397,0.59018,0.80449,0.5644,0.51182,0.102,0.102,0.71028,0.26703,0.87458,0.14812,0.25746,0.4028,0.5599,0.15759,0.8793,0.752555239,0.231
11/01/2015 15:00,15,0.2445,0.95,0.083,0.67424,0.54416,0.78691,0.95,0.92988,0.55442,0.57008,0.47068,0.33767,0.46193,0.51612,0.04492,0.72659,0.7229,0.55785,0.80683,0.54365,0.50684,0.119,0.119,0.70982,0.26041,0.87464,0.1469,0.22878,0.5603,0.54292,0.19354,0.87895,0.760377335,0.2445
11/01/2015 16:00,16,0.281,0.95,0.0825,0.69494,0.65019,0.7714,0.95,0.92601,0.55528,0.60447,0.53123,0.24539,0.44155,0.53266,0.04612,0.68615,0.72143,0.53986,0.80346,0.53542,0.53338,0.117,0.117,0.70984,0.25763,0.87433,0.15615,0.19805,0.5878,0.52078,0.17248,0.87256,0.763123773,0.281
11/01/2015 17:00,17,0.313,0.95,0.1205,0.72106,0.71934,0.70994,0.95,0.92067,0.55457,0.61711,0.58564,0.21166,0.43053,0.55769,0.13525,0.69416,0.71928,0.53973,0.78975,0.54443,0.51892,0.099,0.099,0.71002,0.23981,0.87422,0.2048,0.18989,0.6003,0.49288,0.10167,0.87291,0.763378284,0.313
11/01/2015 18:00,18,0.3645,0.95,0.2485,0.73897,0.7636,0.64773,0.95,0.91685,0.54773,0.62601,0.62596,0.18285,0.40933,0.58472,0.35037,0.71325,0.71807,0.53328,0.7714,0.57659,0.49372,0.13,0.13,0.71016,0.22147,0.87698,0.24086,0.19694,0.5738,0.46595,0.06645,0.87575,0.76483824,0.3645
11/01/2015 19:00,19,0.431,0.95,0.44,0.74926,0.76203,0.60181,0.95,0.91579,0.52738,0.62964,0.6525,0.18103,0.39404,0.6008,0.63194,0.73613,0.72049,0.53781,0.74212,0.6036,0.48095,0.218,0.218,0.70989,0.21753,0.88095,0.24953,0.21927,0.5603,0.4412,0.11402,0.8754,0.76581893,0.431
11/01/2015 20:00,20,0.521,0.95,0.5325,0.76099,0.76107,0.50617,0.95,0.9155,0.47671,0.62147,0.66083,0.18239,0.37567,0.61881,0.63856,0.75898,0.72482,0.58623,0.69641,0.61301,0.48307,0.396,0.396,0.70895,0.24825,0.88676,0.24844,0.23344,0.6393,0.41505,0.14887,0.87185,0.765780943,0.521
11/01/2015 21:00,21,0.7355,0.95,0.7185,0.76321,0.68466,0.46212,0.95,0.90418,0.40962,0.60688,0.67873,0.19532,0.35264,0.62215,0.59722,0.77754,0.72627,0.6781,0.6671,0.61289,0.4826,0.812,0.812,0.70732,0.30003,0.89241,0.23671,0.2226,0.759,0.38466,0.18627,0.87362,0.76599177,0.7355
11/01/2015 22:00,22,0.809,0.95,0.772,0.76504,0.61836,0.45724,0.95,0.88877,0.37221,0.58487,0.68411,0.19772,0.32259,0.62275,0.55528,0.79156,0.72816,0.69246,0.64583,0.63348,0.48199,0.962,0.962,0.70572,0.33499,0.89142,0.22777,0.22538,0.7753,0.35114,0.21932,0.87859,0.768372903,0.809
11/01/2015 23:00,23,0.8185,0.95,0.777,0.76307,0.58646,0.44039,0.95,0.86841,0.37096,0.56419,0.68668,0.18721,0.2919,0.61984,0.51128,0.79473,0.73008,0.66796,0.65499,0.6513,0.48225,1.019,1.019,0.70595,0.36779,0.88733,0.23388,0.2531,0.7635,0.31028,0.23239,0.88037,0.773442229,0.8285
12/01/2015 00:00,0,0.8185,0.95,0.749,0.76013,0.63069,0.4389,0.95,0.84013,0.41001,0.55582,0.68302,0.18317,0.26447,0.61499,0.46153,0.79595,0.73131,0.63007,0.67392,0.64779,0.48671,1.015,1.015,0.70758,0.38116,0.8794,0.22739,0.30444,0.7695,0.27629,0.187,0.88072,0.78015258,0.8265
12/01/2015 01:00,1,0.802,0.95,0.716,0.75895,0.70117,0.45803,0.95,0.80769,0.4594,0.54876,0.6613,0.18351,0.24271,0.6119,0.39665,0.7967,0.73063,0.58359,0.68584,0.63627,0.4926,1.017,1.017,0.70917,0.40117,0.86363,0.22886,0.37819,0.8533,0.25641,0.11801,0.8793,0.784996518,0.811
12/01/2015 02:00,2,0.766,0.95,0.681,0.76198,0.74836,0.48138,0.95,0.7875,0.49573,0.5575,0.623,0.1912,0.21963,0.61338,0.32764,0.79601,0.73093,0.54564,0.69406,0.62961,0.49242,1.019,1.019,0.7105,0.42437,0.83739,0.22662,0.49368,0.957,0.25298,0.05338,0.87469,0.788806584,0.776
12/01/2015 03:00,3,0.7245,0.95,0.641,0.7691,0.77988,0.50789,0.95,0.78759,0.51688,0.55793,0.61479,0.23355,0.19206,0.61309,0.25271,0.79482,0.73198,0.52702,0.68141,0.64362,0.47511,1.017,1.017,0.7113,0.4265,0.81117,0.20957,0.5502,0.9435,0.26152,0.01598,0.86972,0.788981956,0.7335
12/01/2015 04:00,4,0.6625,0.95,0.599,0.77496,0.79407,0.53194,0.95,0.7993,0.53217,0.53704,0.57501,0.2872,0.15767,0.61241,0.17155,0.79496,0.73235,0.49576,0.64084,0.6663,0.42797,1.018,1.018,0.712,0.41467,0.78034,0.19868,0.50901,0.9255,0.31589,0.01017,0.86723,0.789365622,0.672
12/01/2015 05:00,5,0.6045,0.95,0.5635,0.77708,0.7363,0.55181,0.95,0.81776,0.54255,0.47997,0.53454,0.34138,0.12306,0.61485,0.10482,0.79525,0.73263,0.44828,0.58878,0.67498,0.37,1.017,1.017,0.7121,0.41299,0.74566,0.20392,0.41087,0.9093,0.3845,0.00436,0.86404,0.786053814,0.6135
12/01/2015 06:00,6,0.662,0.95,0.5465,0.7778,0.5463,0.63189,0.95,0.84589,0.54821,0.39832,0.55683,0.38103,0.0962,0.6225,0.07297,0.79365,0.72949,0.38157,0.48157,0.68019,0.26342,1.017,1.017,0.71215,0.41227,0.71575,0.20871,0.3217,0.8885,0.45302,0.0,0.84949,0.784317189,0.671
12/01/2015 07:00,7,0.754,0.95,0.5335,0.77853,0.42785,0.64489,0.95,0.87228,0.55102,0.31329,0.61086,0.39887,0.07826,0.62367,0.05219,0.79097,0.72023,0.30411,0.35841,0.68497,0.14268,1.012,1.012,0.71213,0.43152,0.71149,0.21172,0.26687,0.8523,0.52781,0.0,0.80618,0.78524723,0.7605
12/01/2015 08:00,8,0.8575,0.95,0.521,0.77983,0.41041,0.65009,0.95,0.89922,0.55219,0.21249,0.67372,0.39997,0.06781,0.6206,0.02279,0.76944,0.68786,0.25493,0.25346,0.69153,0.06866,1.018,1.018,0.71215,0.44029,0.72737,0.20407,0.24332,0.8253,0.60901,0.0,0.74689,0.785821462,0.867
12/01/2015 09:00,9,0.9125,0.95,0.512,0.78097,0.4164,0.65125,0.95,0.91107,0.55354,0.1271,0.69432,0.3294,0.0528,0.61102,0.01275,0.72701,0.63697,0.24023,0.21942,0.69885,0.07017,1.011,1.011,0.71216,0.45004,0.74739,0.15093,0.26736,0.785,0.66877,0.0,0.69897,0.785356125,0.9185
12/01/2015 10:00,10,0.9295,0.95,0.518,0.78308,0.42911,0.52214,0.95,0.92188,0.55564,0.0961,0.70361,0.31306,0.04257,0.61285,0.01682,0.66524,0.58921,0.22355,0.25759,0.71071,0.13156,1.018,1.018,0.71213,0.45311,0.77952,0.11632,0.31018,0.7715,0.7274,0.00508,0.65495,0.783408041,0.939
12/01/2015 11:00,11,0.958,0.95,0.515,0.78496,0.41767,0.52642,0.95,0.92699,0.55677,0.10067,0.72907,0.33365,0.04523,0.62699,0.01899,0.58481,0.54667,0.23027,0.33798,0.72725,0.19615,1.01,1.01,0.71208,0.44403,0.80161,0.13012,0.33673,0.7245,0.7659,0.0098,0.62336,0.776324153,0.9635
12/01/2015 12:00,12,0.9585,0.99952,0.5095,0.78624,0.41512,0.54104,0.95,0.92865,0.55597,0.11968,0.76279,0.34996,0.06177,0.63763,0.02865,0.51134,0.50174,0.23129,0.48906,0.74114,0.30121,0.989,0.989,0.71205,0.41017,0.81898,0.12527,0.34019,0.6488,0.79572,0.02106,0.57756,0.759025641,0.9585
12/01/2015 13:00,13,0.9345,0.94557,0.487,0.78664,0.3978,0.56045,0.95,0.9307,0.55725,0.1553,0.78164,0.32901,0.09375,0.64774,0.03418,0.47476,0.45578,0.21668,0.60404,0.74704,0.40706,0.938,0.938,0.71206,0.3873,0.82928,0.12122,0.33926,0.5625,0.81875,0.04503,0.51473,0.725415005,0.9345
12/01/2015 14:00,14,0.9025,0.87812,0.466,0.78667,0.38458,0.59085,0.95,0.93338,0.55763,0.20595,0.79009,0.28907,0.13161,0.6592,0.03391,0.43728,0.40357,0.1688,0.67505,0.74831,0.43169,0.896,0.896,0.71208,0.39167,0.84387,0.11212,0.34853,0.5115,0.85491,0.08097,0.51118,0.682914213,0.9025
12/01/2015 15:00,15,0.8865,0.79646,0.4505,0.7865,0.39132,0.63343,0.95,0.93578,0.55768,0.244,0.81222,0.24445,0.16787,0.6834,0.01953,0.36165,0.37193,0.12621,0.72624,0.74431,0.46286,0.881,0.881,0.71213,0.39643,0.8497,0.10503,0.36306,0.5118,0.89764,0.12672,0.49272,0.639313074,0.8865
12/01/2015 16:00,16,0.8705,0.72839,0.432,0.78683,0.3979,0.72131,0.95,0.9361,0.55697,0.31988,0.79833,0.24519,0.20492,0.70169,0.00939,0.33072,0.40485,0.10949,0.76101,0.7425,0.49139,0.854,0.854,0.71217,0.397,0.85923,0.09443,0.37184,0.481,0.92152,0.15178,0.46965,0.598264008,0.8705
12/01/2015 17:00,17,0.836,0.68469,0.4065,0.7865,0.40623,0.72539,0.95,0.93548,0.55471,0.38185,0.78482,0.285,0.23086,0.70936,0.0166,0.31752,0.47989,0.0948,0.77397,0.74189,0.50381,0.796,0.796,0.71223,0.41278,0.86593,0.10779,0.36598,0.432,0.93516,0.16086,0.38445,0.568983856,0.836
12/01/2015 18:00,18,0.8005,0.6559,0.3815,0.78978,0.40208,0.77075,0.95,0.93157,0.55137,0.4361,0.77235,0.32194,0.26261,0.71434,0.02561,0.3012,0.55736,0.07752,0.78147,0.73457,0.51965,0.736,0.736,0.71144,0.44619,0.87288,0.11817,0.34293,0.3863,0.93986,0.15686,0.36102,0.557767648,0.8005
12/01/2015 19:00,19,0.762,0.63047,0.358,0.78958,0.38271,0.88737,0.95,0.9216,0.54629,0.51304,0.7646,0.34746,0.31445,0.72208,0.04606,0.29734,0.62382,0.06376,0.78434,0.7225,0.53567,0.668,0.668,0.69977,0.46781,0.87324,0.12179,0.31897,0.3918,0.93927,0.21859,0.31523,0.564107629,0.762
12/01/2015 20:00,20,0.7345,0.59133,0.338,0.78873,0.35982,0.90028,0.95,0.90211,0.53735,0.58331,0.76528,0.37924,0.36771,0.73271,0.07368,0.26958,0.67111,0.0593,0.78944,0.71113,0.54736,0.599,0.599,0.68087,0.47248,0.87466,0.12198,0.29512,0.3798,0.93758,0.20951,0.25985,0.582376068,0.7345
12/01/2015 21:00,21,0.707,0.6065,0.33,0.78748,0.34311,0.95,0.95,0.87977,0.5183,0.61526,0.76446,0.40084,0.42193,0.73489,0.1078,0.27485,0.68738,0.06554,0.79273,0.70085,0.53723,0.547,0.547,0.66936,0.48353,0.8717,0.12581,0.26571,0.3658,0.9373,0.19971,0.30742,0.60824628,0.707
12/01/2015 22:00,22,0.676,0.62716,0.3165,0.78636,0.34864,0.95,0.95,0.84804,0.48188,0.63288,0.75292,0.39644,0.45704,0.73574,0.14415,0.28787,0.69108,0.06541,0.79773,0.68854,0.53723,0.482,0.482,0.67491,0.49568,0.86897,0.13281,0.23046,0.3558,0.93269,0.18119,0.31594,0.634184236,0.676
12/01/2015 23:00,23,0.6535,0.64384,0.3,0.78601,0.32166,0.95,0.95,0.81784,0.43242,0.64026,0.75919,0.40643,0.45837,0.73604,0.1537,0.29254,0.68177,0.06882,0.80069,0.68463,0.53723,0.439,0.439,0.6887,0.46306,0.86441,0.14764,0.19441,0.3308,0.91865,0.15251,0.317,0.650279202,0.6535
13/01/2015 00:00,0,0.6425,0.69101,0.2825,0.78609,0.28944,0.95,0.95,0.80063,0.37883,0.64892,0.76282,0.40862,0.46307,0.73902,0.13976,0.29562,0.66351,0.07444,0.80119,0.68397,0.53801,0.419,0.419,0.70127,0.40186,0.85994,0.16402,0.16129,0.3068,0.89171,0.08388,0.31132,0.653396645,0.6425
13/01/2015 01:00,1,0.6375,0.71059,0.266,0.78659,0.26014,0.95,0.99758,0.79987,0.32319,0.67143,0.76536,0.41839,0.46058,0.74042,0.11637,0.28668,0.61439,0.08469,0.80217,0.6886,0.539,0.41,0.41,0.71166,0.40992,0.84777,0.18419,0.12793,0.2905,0.85858,0.08097,0.30493,0.644792023,0.6375
13/01/2015 02:00,2,0.6285,0.66176,0.24,0.78904,0.22859,0.95,0.99488,0.81578,0.26823,0.67744,0.757,0.43944,0.42419,0.739,0.08078,0.2563,0.55187,0.09626,0.80405,0.69301,0.541,0.395,0.395,0.71149,0.4229,0.84084,0.20383,0.10128,0.2695,0.82177,0.08751,0.28364,0.627841089,0.6285
13/01/2015 03:00,3,0.615,0.5199,0.225,0.79134,0.21447,0.95,0.9925,0.83473,0.21989,0.67742,0.75941,0.4594,0.38646,0.73711,0.0797,0.18399,0.48984,0.10328,0.80881,0.71225,0.54286,0.367,0.367,0.71101,0.43291,0.8205,0.21537,0.09501,0.2305,0.77104,0.11946,0.22258,0.615444128,0.615
13/01/2015 04:00,4,0.6055,0.41226,0.2065,0.79243,0.20711,0.95,0.99138,0.8549,0.20662,0.67833,0.7524,0.4696,0.35886,0.73311,0.06228,0.13291,0.46491,0.10217,0.81032,0.74047,0.54316,0.348,0.348,0.7115,0.51846,0.78895,0.22455,0.10783,0.2073,0.71751,0.10821,0.19311,0.602076607,0.6055
13/01/2015 05:00,5,0.587,0.3252,0.187,0.79276,0.20542,0.95,0.95,0.87996,0.2165,0.67814,0.74726,0.47715,0.33578,0.7291,0.05859,0.11404,0.47741,0.10463,0.80886,0.75463,0.54416,0.313,0.313,0.71204,0.51846,0.75029,0.22622,0.14884,0.1968,0.67074,0.11147,0.1498,0.577307376,0.587
13/01/2015 06:00,6,0.562,0.28493,0.165,0.79308,0.19654,0.95,0.95,0.89758,0.23887,0.67823,0.74078,0.47687,0.3098,0.725,0.06152,0.13225,0.50116,0.10352,0.79913,0.76231,0.54359,0.266,0.266,0.71215,0.5181,0.71054,0.22992,0.18946,0.1753,0.62141,0.11946,0.1498,0.54679962,0.562
13/01/2015 07:00,7,0.503,0.241,0.105,0.7941,0.18405,0.95,0.95,0.90566,0.26127,0.6783,0.72694,0.47336,0.28283,0.72443,0.05545,0.13932,0.53435,0.07639,0.76798,0.77151,0.54307,0.152,0.152,0.70759,0.51366,0.6863,0.23722,0.19944,0.1098,0.57877,0.10821,0.14661,0.522253245,0.503
13/01/2015 08:00,8,0.4745,0.15388,0.068,0.79161,0.18168,0.95,0.99709,0.90741,0.27691,0.67823,0.71728,0.44141,0.24805,0.72318,0.03988,0.13078,0.56725,0.0358,0.73539,0.77789,0.52355,0.094,0.094,0.69063,0.50197,0.6675,0.2478,0.18827,0.0625,0.54426,0.07952,0.11715,0.507178221,0.4745
13/01/2015 09:00,9,0.464,0.0602,0.0475,0.78573,0.18441,0.95,0.9876,0.9096,0.29777,0.67524,0.71133,0.38573,0.22428,0.7138,0.02865,0.13335,0.58178,0.02529,0.67295,0.78076,0.49442,0.065,0.065,0.65443,0.52257,0.67731,0.23365,0.18682,0.0573,0.53372,0.07952,0.0852,0.495610636,0.464
13/01/2015 10:00,10,0.442,0.04406,0.0465,0.77457,0.18325,0.95,0.99009,0.91764,0.3232,0.66743,0.6796,0.36079,0.20314,0.71302,0.04026,0.16169,0.59793,0.02131,0.59508,0.78733,0.45165,0.051,0.051,0.59776,0.51654,0.70581,0.22835,0.19371,0.0543,0.5453,0.1329,0.0639,0.494515353,0.442
13/01/2015 11:00,11,0.4475,0.05121,0.0545,0.75333,0.18021,0.95,0.99723,0.91851,0.35546,0.65834,0.67083,0.3916,0.17976,0.71345,0.04953,0.20284,0.61517,0.01852,0.52063,0.78717,0.42342,0.057,0.057,0.52941,0.51905,0.75512,0.25444,0.20048,0.0538,0.55543,0.16776,0.06567,0.519145299,0.4475
13/01/2015 12:00,12,0.4665,0.07002,0.061,0.73606,0.16631,0.95,0.95,0.91128,0.39182,0.66049,0.66838,0.41709,0.16063,0.71554,0.04671,0.23742,0.63541,0.01706,0.46018,0.77976,0.37247,0.073,0.073,0.45431,0.53171,0.79697,0.2885,0.19855,0.0653,0.56371,0.14887,0.05644,0.552878759,0.4665
13/01/2015 13:00,13,0.4825,0.11693,0.058,0.71225,0.15385,0.95,0.95,0.8882,0.40909,0.63907,0.64939,0.41459,0.16523,0.71062,0.03543,0.28252,0.64566,0.0234,0.46245,0.77166,0.35139,0.079,0.079,0.39371,0.53869,0.83583,0.32197,0.20061,0.0718,0.5634,0.10458,0.14022,0.574882558,0.4825
13/01/2015 14:00,14,0.4865,0.18703,0.07,0.6959,0.14728,0.95,0.95,0.85021,0.41293,0.59614,0.63211,0.39154,0.18464,0.70269,0.03038,0.34286,0.64075,0.02718,0.52314,0.77069,0.36693,0.108,0.108,0.34941,0.53464,0.85628,0.30642,0.21487,0.0958,0.5673,0.06754,0.22435,0.592601456,0.4865
13/01/2015 15:00,15,0.4855,0.21413,0.085,0.68028,0.14273,0.95,0.95,0.80797,0.3855,0.56867,0.60819,0.35576,0.21925,0.6931,0.03234,0.37719,0.60804,0.03035,0.59742,0.75726,0.39762,0.136,0.136,0.34411,0.52756,0.8735,0.25567,0.24272,0.1175,0.56534,0.05374,0.28506,0.59854321,0.4855
13/01/2015 16:00,16,0.4675,0.1988,0.0725,0.67261,0.14036,0.95,0.95,0.75359,0.35363,0.53931,0.57644,0.3583,0.26154,0.67761,0.02669,0.35703,0.55289,0.02447,0.68541,0.7186,0.4397,0.117,0.117,0.37871,0.52898,0.8777,0.20793,0.26978,0.1235,0.56077,0.04212,0.35108,0.596072808,0.4675
13/01/2015 17:00,17,0.435,0.15609,0.0485,0.67563,0.13427,0.95,0.95,0.69153,0.33615,0.54368,0.53896,0.3737,0.29518,0.66161,0.01937,0.31008,0.49974,0.02256,0.73898,0.65414,0.48039,0.077,0.077,0.45155,0.53199,0.88012,0.17395,0.28731,0.1253,0.56936,0.03849,0.31097,0.585696106,0.435
13/01/2015 18:00,18,0.3975,0.11986,0.031,0.66761,0.12466,0.95,0.99194,0.64339,0.32783,0.54638,0.5045,0.36941,0.30835,0.64951,0.02056,0.25593,0.47867,0.03102,0.76765,0.57486,0.49957,0.04,0.04,0.54533,0.5393,0.88156,0.14041,0.29444,0.1288,0.59342,0.0374,0.20909,0.571278253,0.3975
13/01/2015 19:00,19,0.359,0.09283,0.022,0.63791,0.11092,0.95,0.96056,0.62294,0.3358,0.55523,0.45073,0.34329,0.30742,0.64031,0.02577,0.20456,0.4877,0.05266,0.77293,0.515,0.51429,0.017,0.017,0.60988,0.54153,0.88049,0.11823,0.29192,0.1373,0.61641,0.03304,0.12105,0.555150997,0.359
13/01/2015 20:00,20,0.3125,0.07624,0.0215,0.58523,0.09821,0.95,0.94526,0.61728,0.35826,0.55418,0.39625,0.31037,0.3161,0.6446,0.03711,0.17028,0.50791,0.08443,0.77671,0.45983,0.52264,0.004,0.004,0.63664,0.53867,0.87071,0.10782,0.27711,0.1428,0.63062,0.03195,0.09265,0.543018044,0.3125
13/01/2015 21:00,21,0.278,0.07464,0.0235,0.53441,0.08614,0.95,0.91486,0.62221,0.36883,0.55693,0.3578,0.29039,0.33095,0.66334,0.04492,0.15964,0.51571,0.10584,0.77898,0.41506,0.52052,0.0,0.0,0.62161,0.53282,0.8497,0.10732,0.24919,0.1365,0.6215,0.03667,0.10259,0.547928458,0.278
13/01/2015 22:00,22,0.243,0.06685,0.023,0.52172,0.07401,0.95,0.8783,0.61793,0.37119,0.56451,0.33558,0.27027,0.34729,0.69298,0.04351,0.13887,0.5074,0.12573,0.7683,0.41416,0.50528,0.0,0.0,0.57564,0.528,0.8197,0.1028,0.21925,0.1183,0.60116,0.03486,0.11715,0.549696739,0.243
13/01/2015 23:00,23,0.206,0.06804,0.019,0.5652,0.06241,0.95,0.81912,0.60146,0.37562,0.59091,0.29748,0.25201,0.37668,0.71649,0.03646,0.1231,0.50871,0.13625,0.74877,0.48355,0.50022,0.0,0.0,0.5467,0.52625,0.76546,0.09397,0.18932,0.0708,0.57524,0.02905,0.11431,0.549851852,0.206
14/01/2015 00:00,0,0.174,0.07121,0.016,0.66383,0.05476,0.95,0.74995,0.57479,0.38645,0.60608,0.248,0.25018,0.39732,0.71902,0.02951,0.11874,0.53242,0.13717,0.69469,0.59071,0.49,0.001,0.001,0.49211,0.52645,0.70007,0.08788,0.16962,0.0583,0.54652,0.03123,0.11573,0.550575499,0.174
14/01/2015 01:00,1,0.149,0.0789,0.015,0.74597,0.0489,0.95,0.67908,0.55091,0.38044,0.6096,0.21041,0.24909,0.40759,0.7162,0.02686,0.12299,0.5631,0.13748,0.63453,0.68642,0.46745,0.002,0.002,0.46177,0.52665,0.62744,0.08202,0.16047,0.0495,0.52268,0.03849,0.11395,0.551891738,0.149
14/01/2015 02:00,2,0.1265,0.07689,0.0155,0.77793,0.04511,0.95,0.62714,0.53298,0.3597,0.62786,0.17748,0.24782,0.40688,0.71733,0.02724,0.129,0.59399,0.12985,0.55008,0.72949,0.41909,0.002,0.002,0.48247,0.52216,0.57669,0.08024,0.15716,0.0473,0.52287,0.0581,0.0994,0.557806901,0.1265
14/01/2015 03:00,3,0.1125,0.0777,0.0195,0.78085,0.0414,0.95,0.62444,0.55589,0.34062,0.63496,0.15276,0.22946,0.39842,0.71639,0.03082,0.13451,0.63631,0.11884,0.4576,0.73113,0.34359,0.007,0.007,0.54263,0.51429,0.54474,0.08652,0.16146,0.0403,0.55264,0.06899,0.0568,0.577683444,0.1125
14/01/2015 04:00,4,0.11,0.0801,0.0225,0.75755,0.04118,0.90019,0.67124,0.60563,0.3326,0.60979,0.13674,0.20902,0.39677,0.70482,0.03082,0.11739,0.67581,0.10105,0.38557,0.70832,0.31134,0.013,0.013,0.61152,0.50595,0.53528,0.08745,0.16626,0.0328,0.56707,0.07553,0.03301,0.595721431,0.11
14/01/2015 05:00,5,0.0975,0.08835,0.0255,0.70065,0.04349,0.70139,0.77278,0.66706,0.34469,0.60483,0.12029,0.18098,0.3897,0.68638,0.0319,0.10137,0.69172,0.08659,0.35006,0.64059,0.29165,0.018,0.018,0.65479,0.49864,0.54746,0.08459,0.16559,0.0285,0.56626,0.08787,0.03195,0.617641026,0.0975
14/01/2015 06:00,6,0.0795,0.09588,0.0275,0.66779,0.04583,0.63886,0.89476,0.71263,0.35845,0.60618,0.09756,0.15719,0.38086,0.68374,0.03456,0.08019,0.67246,0.08565,0.33665,0.52302,0.30593,0.019,0.019,0.67163,0.49686,0.57031,0.08046,0.15212,0.0225,0.55388,0.10748,0.01313,0.637668249,0.0795
